nomburg_cluster_id	nomburg_cluster_representative	nomburg_protein_name	gene_name	ncbi_id	virus	taxon_id	nomburg_cluster_count	superkingdom	phylum	class	order	family	genus	species	structure_filepaths
352	Crescent_membrane_immature_virion_protein__YP_009480614__Sea_otter_poxvirus__1416741	Crescent_membrane_and_immature_virion_formation__YP_009408485__NY_014_poxvirus__2025360	Crescent_membrane_and_immature_virion_formation	YP_009408485	NY_014_poxvirus	;2025360;	29	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Centapoxvirus	NY_014_poxvirus	viral_structures/Poxviridae/Crescent_membrane_and_immature_virion_formation__YP_009408485__NY_014_poxvirus__2025360.pdb
352	Crescent_membrane_immature_virion_protein__YP_009480614__Sea_otter_poxvirus__1416741	78R_protein__NP_073463__Yaba-like_disease_virus__132475	78R_protein	NP_073463	Yaba-like_disease_virus	;132475;	29	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Yatapoxvirus	Yaba-like_disease_virus	viral_structures/Poxviridae/78R_protein__NP_073463__Yaba-like_disease_virus__132475.pdb
352	Crescent_membrane_immature_virion_protein__YP_009480614__Sea_otter_poxvirus__1416741	hypothetical_protein_VACWR105__YP_232987__Vaccinia_virus__10245	hypothetical_protein_VACWR105	YP_232987	Vaccinia_virus	;10245;	29	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Vaccinia_virus	viral_structures/Poxviridae/hypothetical_protein_VACWR105__YP_232987__Vaccinia_virus__10245.pdb
352	Crescent_membrane_immature_virion_protein__YP_009480614__Sea_otter_poxvirus__1416741	hypothetical_protein_KM542_gp114__YP_010085562__Akhmeta_virus__2200830	hypothetical_protein_KM542_gp114	YP_010085562	Akhmeta_virus	;2200830;	29	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Akhmeta_virus	viral_structures/Poxviridae/hypothetical_protein_KM542_gp114__YP_010085562__Akhmeta_virus__2200830.pdb
352	Crescent_membrane_immature_virion_protein__YP_009480614__Sea_otter_poxvirus__1416741	Late_protein_H7__YP_010377094__Monkeypox_virus__10244	Late_protein_H7	YP_010377094	Monkeypox_virus	;10244;	29	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Monkeypox_virus	viral_structures/Poxviridae/Late_protein_H7__YP_010377094__Monkeypox_virus__10244.pdb
625	NS3__YP_009047250__Umatilla_virus__40060	NS3__YP_009507728__Orungo_virus__40058	NS3	YP_009507728	Orungo_virus	;40058;	15	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Reoviridae	Orbivirus	Orungo_virus	viral_structures/Reoviridae/NS3__YP_009507728__Orungo_virus__40058.pdb
625	NS3__YP_009047250__Umatilla_virus__40060	NS3__YP_009507715__Lebombo_virus__40057	NS3	YP_009507715	Lebombo_virus	;40057;	15	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Reoviridae	Orbivirus	Lebombo_virus	viral_structures/Reoviridae/NS3__YP_009507715__Lebombo_virus__40057.pdb
1136	immediate_early_protein_1__YP_007016516__Murid_betaherpesvirus_8__1261657	regulatory_protein_IE1__YP_004936081__Cercopithecine_betaherpesvirus_5__50292	regulatory_protein_IE1	YP_004936081	Cercopithecine_betaherpesvirus_5	;50292;	8	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Cytomegalovirus	Cercopithecine_betaherpesvirus_5	viral_structures/Herpesviridae/regulatory_protein_IE1__YP_004936081__Cercopithecine_betaherpesvirus_5__50292.pdb
1136	immediate_early_protein_1__YP_007016516__Murid_betaherpesvirus_8__1261657	regulatory_protein_IE1__YP_002608299__Human_herpesvirus_5__10359	regulatory_protein_IE1	YP_002608299	Human_herpesvirus_5	;10359;	8	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Cytomegalovirus	Human_betaherpesvirus_5	viral_structures/Herpesviridae/regulatory_protein_IE1__YP_002608299__Human_herpesvirus_5__10359.pdb
1136	immediate_early_protein_1__YP_007016516__Murid_betaherpesvirus_8__1261657	regulatory_protein_IE1__YP_081562__Human_betaherpesvirus_5__10359	regulatory_protein_IE1	YP_081562	Human_betaherpesvirus_5	;10359;	8	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Cytomegalovirus	Human_betaherpesvirus_5	viral_structures/Herpesviridae/regulatory_protein_IE1__YP_081562__Human_betaherpesvirus_5__10359.pdb
665	soluble_interferon-gamma_receptor-like_protein__YP_009408363__Murmansk_poxvirus__2025359	CPXV202_protein__NP_619983__Cowpox_virus__10243	CPXV202_protein	NP_619983	Cowpox_virus	;10243;	14	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Cowpox_virus	viral_structures/Poxviridae/CPXV202_protein__NP_619983__Cowpox_virus__10243.pdb
665	soluble_interferon-gamma_receptor-like_protein__YP_009408363__Murmansk_poxvirus__2025359	soluble_interferon-gamma_receptor-like_protein__YP_233072__Vaccinia_virus__10245	soluble_interferon-gamma_receptor-like_protein	YP_233072	Vaccinia_virus	;10245;	14	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Vaccinia_virus	viral_structures/Poxviridae/soluble_interferon-gamma_receptor-like_protein__YP_233072__Vaccinia_virus__10245.pdb
665	soluble_interferon-gamma_receptor-like_protein__YP_009408363__Murmansk_poxvirus__2025359	soluble_interferon-gamma_receptor-like_protein__YP_009408563__NY_014_poxvirus__2025360	soluble_interferon-gamma_receptor-like_protein	YP_009408563	NY_014_poxvirus	;2025360;	14	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Centapoxvirus	NY_014_poxvirus	viral_structures/Poxviridae/soluble_interferon-gamma_receptor-like_protein__YP_009408563__NY_014_poxvirus__2025360.pdb
665	soluble_interferon-gamma_receptor-like_protein__YP_009408363__Murmansk_poxvirus__2025359	interferon-gamma_receptor__YP_010085645__Akhmeta_virus__2200830	interferon-gamma_receptor	YP_010085645	Akhmeta_virus	;2200830;	14	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Akhmeta_virus	viral_structures/Poxviridae/interferon-gamma_receptor__YP_010085645__Akhmeta_virus__2200830.pdb
665	soluble_interferon-gamma_receptor-like_protein__YP_009408363__Murmansk_poxvirus__2025359	Soluble_interferon-gamma_receptor-like_protein__YP_010377165__Monkeypox_virus__10244	Soluble_interferon-gamma_receptor-like_protein	YP_010377165	Monkeypox_virus	;10244;	14	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Monkeypox_virus	viral_structures/Poxviridae/Soluble_interferon-gamma_receptor-like_protein__YP_010377165__Monkeypox_virus__10244.pdb
665	soluble_interferon-gamma_receptor-like_protein__YP_009408363__Murmansk_poxvirus__2025359	hypothetical_protein_VARVgp177__NP_042221__Variola_virus__10255	hypothetical_protein_VARVgp177	NP_042221	Variola_virus	;10255;	14	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola_virus	viral_structures/Poxviridae/hypothetical_protein_VARVgp177__NP_042221__Variola_virus__10255.pdb
40	E6__NP_620507__Equus_caballus_papillomavirus_1__333920	early_protein_E6__NP_077116__Alphapapillomavirus_4__337043	early_protein_E6	NP_077116	Alphapapillomavirus_4	;337043;	138	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Alphapapillomavirus	Alphapapillomavirus_4	viral_structures/Papillomaviridae/early_protein_E6__NP_077116__Alphapapillomavirus_4__337043.pdb
40	E6__NP_620507__Equus_caballus_papillomavirus_1__333920	E6__YP_009362306__Human_papillomavirus_type_85__652810	E6	YP_009362306	Human_papillomavirus_type_85	;652810;	138	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	NA	Human_papillomavirus_type_85	viral_structures/Papillomaviridae/E6__YP_009362306__Human_papillomavirus_type_85__652810.pdb
40	E6__NP_620507__Equus_caballus_papillomavirus_1__333920	transforming_protein_E6__NP_041325__Human_papillomavirus_type_16__333760	transforming_protein_E6	NP_041325	Human_papillomavirus_type_16	;333760;	138	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Alphapapillomavirus	Human_papillomavirus_type_16	viral_structures/Papillomaviridae/transforming_protein_E6__NP_041325__Human_papillomavirus_type_16__333760.pdb
40	E6__NP_620507__Equus_caballus_papillomavirus_1__333920	E6__YP_009508892__Human_papillomavirus_187__1851130	E6	YP_009508892	Human_papillomavirus_187	;1851130;	138	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Human_papillomavirus_187	viral_structures/Papillomaviridae/E6__YP_009508892__Human_papillomavirus_187__1851130.pdb
40	E6__NP_620507__Equus_caballus_papillomavirus_1__333920	E6__YP_009551930__Gammapapillomavirus_sp.__2049444	E6	YP_009551930	Gammapapillomavirus_sp.	;2049444;	138	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus_sp.	viral_structures/Papillomaviridae/E6__YP_009551930__Gammapapillomavirus_sp.__2049444.pdb
40	E6__NP_620507__Equus_caballus_papillomavirus_1__333920	E6__YP_009553019__Gammapapillomavirus_sp.__2049444	E6	YP_009553019	Gammapapillomavirus_sp.	;2049444;	138	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus_sp.	viral_structures/Papillomaviridae/E6__YP_009553019__Gammapapillomavirus_sp.__2049444.pdb
40	E6__NP_620507__Equus_caballus_papillomavirus_1__333920	E6_protein__YP_009508229__Human_papillomavirus_184__1472343	E6_protein	YP_009508229	Human_papillomavirus_184	;1472343;	138	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Human_papillomavirus_184	viral_structures/Papillomaviridae/E6_protein__YP_009508229__Human_papillomavirus_184__1472343.pdb
40	E6__NP_620507__Equus_caballus_papillomavirus_1__333920	early_protein_E6__YP_009345872__Human_papillomavirus_type_156__1248396	early_protein_E6	YP_009345872	Human_papillomavirus_type_156	;1248396;	138	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Human_papillomavirus_type_156	viral_structures/Papillomaviridae/early_protein_E6__YP_009345872__Human_papillomavirus_type_156__1248396.pdb
40	E6__NP_620507__Equus_caballus_papillomavirus_1__333920	E6__YP_009552548__Gammapapillomavirus_sp.__2049444	E6	YP_009552548	Gammapapillomavirus_sp.	;2049444;	138	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus_sp.	viral_structures/Papillomaviridae/E6__YP_009552548__Gammapapillomavirus_sp.__2049444.pdb
40	E6__NP_620507__Equus_caballus_papillomavirus_1__333920	E6_protein__YP_003084346__Human_papillomavirus_116__915428	E6_protein	YP_003084346	Human_papillomavirus_116	;915428;	138	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Human_papillomavirus_116	viral_structures/Papillomaviridae/E6_protein__YP_003084346__Human_papillomavirus_116__915428.pdb
40	E6__NP_620507__Equus_caballus_papillomavirus_1__333920	E6_protein__YP_009507311__Human_papillomavirus_204__1650736	E6_protein	YP_009507311	Human_papillomavirus_204	;1650736;	138	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Mupapillomavirus	Human_papillomavirus_204	viral_structures/Papillomaviridae/E6_protein__YP_009507311__Human_papillomavirus_204__1650736.pdb
40	E6__NP_620507__Equus_caballus_papillomavirus_1__333920	E6_protein__YP_009022057__Human_papillomavirus_178__1478160	E6_protein	YP_009022057	Human_papillomavirus_178	;1478160;	138	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Human_papillomavirus_178	viral_structures/Papillomaviridae/E6_protein__YP_009022057__Human_papillomavirus_178__1478160.pdb
40	E6__NP_620507__Equus_caballus_papillomavirus_1__333920	transforming_protein__YP_006393309__Human_papillomavirus_type_144__1070417	transforming_protein	YP_006393309	Human_papillomavirus_type_144	;1070417;	138	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Human_papillomavirus_type_144	viral_structures/Papillomaviridae/transforming_protein__YP_006393309__Human_papillomavirus_type_144__1070417.pdb
40	E6__NP_620507__Equus_caballus_papillomavirus_1__333920	E6__YP_004169284__Human_papillomavirus_132__909331	E6	YP_004169284	Human_papillomavirus_132	;909331;	138	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Human_papillomavirus_132	viral_structures/Papillomaviridae/E6__YP_004169284__Human_papillomavirus_132__909331.pdb
40	E6__NP_620507__Equus_caballus_papillomavirus_1__333920	E6__YP_003858573__Human_papillomavirus_127__746832	E6	YP_003858573	Human_papillomavirus_127	;746832;	138	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Human_papillomavirus_127	viral_structures/Papillomaviridae/E6__YP_003858573__Human_papillomavirus_127__746832.pdb
40	E6__NP_620507__Equus_caballus_papillomavirus_1__333920	E6_protein__YP_008433326__Human_papillomavirus_179__1472342	E6_protein	YP_008433326	Human_papillomavirus_179	;1472342;	138	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Human_papillomavirus_179	viral_structures/Papillomaviridae/E6_protein__YP_008433326__Human_papillomavirus_179__1472342.pdb
40	E6__NP_620507__Equus_caballus_papillomavirus_1__333920	hypothetical_protein__YP_004934012__Human_papillomavirus_126__1055684	hypothetical_protein	YP_004934012	Human_papillomavirus_126	;1055684;	138	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Human_papillomavirus_126	viral_structures/Papillomaviridae/hypothetical_protein__YP_004934012__Human_papillomavirus_126__1055684.pdb
40	E6__NP_620507__Equus_caballus_papillomavirus_1__333920	transforming_protein_E6__YP_003668025__Human_papillomavirus_121__915429	transforming_protein_E6	YP_003668025	Human_papillomavirus_121	;915429;	138	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Human_papillomavirus_121	viral_structures/Papillomaviridae/transforming_protein_E6__YP_003668025__Human_papillomavirus_121__915429.pdb
40	E6__NP_620507__Equus_caballus_papillomavirus_1__333920	transforming_protein__YP_006393288__Human_papillomavirus_136__1070409	transforming_protein	YP_006393288	Human_papillomavirus_136	;1070409;	138	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Human_papillomavirus_136	viral_structures/Papillomaviridae/transforming_protein__YP_006393288__Human_papillomavirus_136__1070409.pdb
40	E6__NP_620507__Equus_caballus_papillomavirus_1__333920	E6__YP_009553516__Gammapapillomavirus_sp.__2049444	E6	YP_009553516	Gammapapillomavirus_sp.	;2049444;	138	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus_sp.	viral_structures/Papillomaviridae/E6__YP_009553516__Gammapapillomavirus_sp.__2049444.pdb
40	E6__NP_620507__Equus_caballus_papillomavirus_1__333920	transforming_protein__YP_006393295__Human_papillomavirus_type_137__1070410	transforming_protein	YP_006393295	Human_papillomavirus_type_137	;1070410;	138	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Human_papillomavirus_type_137	viral_structures/Papillomaviridae/transforming_protein__YP_006393295__Human_papillomavirus_type_137__1070410.pdb
40	E6__NP_620507__Equus_caballus_papillomavirus_1__333920	E6__YP_004169291__Human_papillomavirus_134__909333	E6	YP_004169291	Human_papillomavirus_134	;909333;	138	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Human_papillomavirus_134	viral_structures/Papillomaviridae/E6__YP_004169291__Human_papillomavirus_134__909333.pdb
40	E6__NP_620507__Equus_caballus_papillomavirus_1__333920	E6__YP_009553529__Gammapapillomavirus_sp.__2049444	E6	YP_009553529	Gammapapillomavirus_sp.	;2049444;	138	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus_sp.	viral_structures/Papillomaviridae/E6__YP_009553529__Gammapapillomavirus_sp.__2049444.pdb
40	E6__NP_620507__Equus_caballus_papillomavirus_1__333920	E6__YP_009134743__Human_papillomavirus_KC5__1647924	E6	YP_009134743	Human_papillomavirus_KC5	;1647924;	138	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Human_papillomavirus_KC5	viral_structures/Papillomaviridae/E6__YP_009134743__Human_papillomavirus_KC5__1647924.pdb
40	E6__NP_620507__Equus_caballus_papillomavirus_1__333920	E6__YP_009507291__Human_papillomavirus_type_161__1315264	E6	YP_009507291	Human_papillomavirus_type_161	;1315264;	138	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Human_papillomavirus_type_161	viral_structures/Papillomaviridae/E6__YP_009507291__Human_papillomavirus_type_161__1315264.pdb
40	E6__NP_620507__Equus_caballus_papillomavirus_1__333920	E6__YP_009507297__Human_papillomavirus_172__1434987	E6	YP_009507297	Human_papillomavirus_172	;1434987;	138	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Human_papillomavirus_172	viral_structures/Papillomaviridae/E6__YP_009507297__Human_papillomavirus_172__1434987.pdb
40	E6__NP_620507__Equus_caballus_papillomavirus_1__333920	transforming_protein__YP_006393281__Human_papillomavirus_135__1070408	transforming_protein	YP_006393281	Human_papillomavirus_135	;1070408;	138	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Human_papillomavirus_135	viral_structures/Papillomaviridae/transforming_protein__YP_006393281__Human_papillomavirus_135__1070408.pdb
40	E6__NP_620507__Equus_caballus_papillomavirus_1__333920	E6__YP_009158852__Human_papillomavirus_201__1682340	E6	YP_009158852	Human_papillomavirus_201	;1682340;	138	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Human_papillomavirus_201	viral_structures/Papillomaviridae/E6__YP_009158852__Human_papillomavirus_201__1682340.pdb
40	E6__NP_620507__Equus_caballus_papillomavirus_1__333920	E6__YP_006908972__human_papillomavirus_166__1315259	E6	YP_006908972	human_papillomavirus_166	;1315259;	138	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	human_papillomavirus_166	viral_structures/Papillomaviridae/E6__YP_006908972__human_papillomavirus_166__1315259.pdb
40	E6__NP_620507__Equus_caballus_papillomavirus_1__333920	E6__YP_008083731__Human_papillomavirus_154__1195796	E6	YP_008083731	Human_papillomavirus_154	;1195796;	138	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Human_papillomavirus_154	viral_structures/Papillomaviridae/E6__YP_008083731__Human_papillomavirus_154__1195796.pdb
40	E6__NP_620507__Equus_caballus_papillomavirus_1__333920	E6__YP_004169277__Human_papillomavirus_type_131__909330	E6	YP_004169277	Human_papillomavirus_type_131	;909330;	138	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Human_papillomavirus_type_131	viral_structures/Papillomaviridae/E6__YP_004169277__Human_papillomavirus_type_131__909330.pdb
40	E6__NP_620507__Equus_caballus_papillomavirus_1__333920	E6__YP_009553522__Gammapapillomavirus_sp.__2049444	E6	YP_009553522	Gammapapillomavirus_sp.	;2049444;	138	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus_sp.	viral_structures/Papillomaviridae/E6__YP_009553522__Gammapapillomavirus_sp.__2049444.pdb
40	E6__NP_620507__Equus_caballus_papillomavirus_1__333920	E6__YP_009553509__Gammapapillomavirus_sp.__2049444	E6	YP_009553509	Gammapapillomavirus_sp.	;2049444;	138	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus_sp.	viral_structures/Papillomaviridae/E6__YP_009553509__Gammapapillomavirus_sp.__2049444.pdb
40	E6__NP_620507__Equus_caballus_papillomavirus_1__333920	E6__YP_009175014__human_papillomavirus_163__1315262	E6	YP_009175014	human_papillomavirus_163	;1315262;	138	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	human_papillomavirus_163	viral_structures/Papillomaviridae/E6__YP_009175014__human_papillomavirus_163__1315262.pdb
40	E6__NP_620507__Equus_caballus_papillomavirus_1__333920	E6__YP_004169270__Human_papillomavirus_type_129__931210	E6	YP_004169270	Human_papillomavirus_type_129	;931210;	138	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Human_papillomavirus_type_129	viral_structures/Papillomaviridae/E6__YP_004169270__Human_papillomavirus_type_129__931210.pdb
40	E6__NP_620507__Equus_caballus_papillomavirus_1__333920	E6__YP_009163891__Human_papillomavirus__10566	E6	YP_009163891	Human_papillomavirus	;10566;	138	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	NA	Human_papillomavirus	viral_structures/Papillomaviridae/E6__YP_009163891__Human_papillomavirus__10566.pdb
40	E6__NP_620507__Equus_caballus_papillomavirus_1__333920	E6_protein__NP_040305__Mupapillomavirus_1__334203	E6_protein	NP_040305	Mupapillomavirus_1	;334203;	138	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Mupapillomavirus	Mupapillomavirus_1	viral_structures/Papillomaviridae/E6_protein__NP_040305__Mupapillomavirus_1__334203.pdb
